"Colony","antID","qPCR_Well.","Ct1","Ct2","Code","MbruDNA","Treatment","size_treat","status","prop_time_outside","colony_size","Exposed","IsAlive","IsQueen","N_exposed","box","colony","task_group","treatment","Ct_mean","above_detection_threshold","Ant_status"
"R5SP",20,"G1",30.02,30.03,"22-D4",0.034055910826914,"Small Pathogen","SP","Small",0.05,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",30.025,"T","untreated forager"
"R5SP",21,"D2",33.56,32.88,"22-A5",0.004460812817849,"Small Pathogen","SP","Small",0.203,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",33.22,"T","untreated forager"
"R5SP",22,"H4",33.93,33.96,"22-E7",0.00281252570267,"Small Pathogen","SP","Small",0.027,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",33.945,"T","untreated forager"
"R5SP",23,"B2",35.54,34.74,"22-G4",0.001314976525433,"Small Pathogen","SP","Small",0.045,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",35.14,"T","untreated forager"
"R5SP",24,"B4",27.42,27.36,"22-G6",0.18207193174168,"Small Pathogen","SP","Small",0,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","nurse","pathogen.small",27.39,"T","untreated nurse"
"R5SP",25,"F4",24.45,24.31,"22-C7",1.23567995022421,"Small Pathogen","SP","Small",0.002,33,"treated",TRUE,FALSE,3,"polyakov","colony05SP","nurse","pathogen.small",24.38,"T","treated nurse"
"R5SP",26,"F2",33.97,33.49,"22-C5",0.003224786744654,"Small Pathogen","SP","Small",0.058,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",33.73,"T","untreated forager"
"R5SP",27,"C2",34.7,34.24,"22-H4",0.002013905092068,"Small Pathogen","SP","Small",0.281,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",34.47,"T","untreated forager"
"R5SP",28,"A2",29.43,28.98,"22-F4",0.057379729954482,"Small Pathogen","SP","Small",0.021,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",29.205,"T","untreated forager"
"R5SP",29,"A3",35.24,34.17,"22-F5",0.001734237208956,"Small Pathogen","SP","Small",0.064,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",34.705,"T","untreated forager"
"R5SP",30,"E4",36.53,36.35,"22-B7",0.000575079650331,"Small Pathogen","SP","Small",0.089,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","forager","pathogen.small",36.44,"T","untreated forager"
"R5SP",31,"D4",29.22,29.13,"22-A7",0.058485404776655,"Small Pathogen","SP","Small",0.001,33,"untreated",TRUE,FALSE,3,"polyakov","colony05SP","nurse","pathogen.small",29.175,"T","untreated nurse"
"R5SP",33,"E2",23.08,22.88,"22-B5",3.01110569316123,"Small Pathogen","SP","Small",0.003,33,"treated",TRUE,FALSE,3,"polyakov","colony05SP","nurse","pathogen.small",22.98,"T","treated nurse"
"R6SP",1,"  E3 ",33.845,NA,"26-A2",0.00334387,"Small Pathogen","SP","Small",0,32,"untreated",TRUE,TRUE,3,"leamas","colony06SP","queen","pathogen.small",33.845,"T","untreated queen"
"R7BP",1,"B3",32.43,32.65,"29-B3",0.006973037487397,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,TRUE,14,"leamas","colony07BP","queen","pathogen.big",32.54,"T","untreated queen"
"R7BP",2,"A3",32.13,32.35,"29-A3",0.008553266424147,"Big Pathogen","BP","Big",0.027,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",32.24,"T","untreated forager"
"R7BP",3,"D7",32.66,32.6,"30-D3",0.006177247467316,"Big Pathogen","BP","Big",0.16,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",32.63,"T","untreated forager"
"R7BP",4,"E1",34.85,35.11,"28-E9",0.001262030933551,"Big Pathogen","BP","Big",0.094,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.98,"T","untreated forager"
"R7BP",5,"G3",34.09,34.34,"28-G11",0.002116398767765,"Big Pathogen","BP","Big",0.017,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.215,"T","untreated nurse"
"R7BP",6,"D5",35.32,34.72,"29-D5",0.001288504679115,"Big Pathogen","BP","Big",0.342,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.02,"T","untreated forager"
"R7BP",7,"A4",34.72,34.73,"29-A4",0.001575133978048,"Big Pathogen","BP","Big",0.213,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.725,"T","untreated forager"
"R7BP",8,"F10",31.44,31.89,"30-F6",0.01185830182261,"Big Pathogen","BP","Big",0.138,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",31.665,"T","untreated forager"
"R7BP",9,"C11",32.91,34.89,"30-C7",0.00261848445503,"Big Pathogen","BP","Big",0.066,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",33.9,"T","untreated forager"
"R7BP",10,"D6",23.75,24.08,"30-D2",2.23176005435168,"Big Pathogen","BP","Big",0,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",23.915,"T","treated nurse"
"R7BP",11,"C6",32.93,33.6,"30-C2",0.004021818800995,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",33.265,"T","untreated nurse"
"R7BP",12,"G7",36.8,35.31,"29-G7",0.000636849042226,"Big Pathogen","BP","Big",0.243,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.055,"T","untreated forager"
"R7BP",13,"F9",31.26,31.52,"29-F9",0.015257275909629,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",31.39,"T","untreated nurse"
"R7BP",14,"E2",30.75,31.38,"29-E2",0.019036166732141,"Big Pathogen","BP","Big",0.22,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",31.065,"T","untreated forager"
"R7BP",16,"D3",36.06,37.77,"29-D3",0.000354596545203,"Big Pathogen","BP","Big",0.017,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",36.915,"T","untreated nurse"
"R7BP",17,"B7",33.7,33.73,"29-B7",0.003133101755963,"Big Pathogen","BP","Big",0.082,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",33.715,"T","untreated forager"
"R7BP",18,"B1",35.29,34.45,"29-B1",0.001427055947848,"Big Pathogen","BP","Big",0.089,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.87,"T","untreated forager"
"R7BP",19,"C9",29.31,29.06,"29-C9",0.068469238852319,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",29.185,"T","untreated nurse"
"R7BP",20,"E9",28.8,28.64,"29-E9",0.093971465543295,"Big Pathogen","BP","Big",0.004,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",28.72,"T","untreated nurse"
"R7BP",21,"H8",29.61,30.01,"30-H4",0.041539857272321,"Big Pathogen","BP","Big",0.056,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",29.81,"T","untreated forager"
"R7BP",22,"H2",34.18,36.62,"28-H10",0.000950167124756,"Big Pathogen","BP","Big",0.019,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",35.4,"T","untreated nurse"
"R7BP",23,"E4",26.39,26.69,"29-E4",0.414593033241022,"Big Pathogen","BP","Big",0.021,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",26.54,"T","untreated forager"
"R7BP",24,"C6",37.16,37.97,"29-C6",0.000227787296399,"Big Pathogen","BP","Big",0.5,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",37.565,"F","untreated forager"
"R7BP",25,"B2",36.73,35.55,"28-B10",0.000576248754875,"Big Pathogen","BP","Big",0.162,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.14,"T","untreated forager"
"R7BP",26,"D6",35.18,34.72,"29-D6",0.001351403377492,"Big Pathogen","BP","Big",0.109,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.95,"T","untreated forager"
"R7BP",27,"C7",34.89,35.36,"29-C7",0.001199602880717,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",35.125,"T","untreated nurse"
"R7BP",28,"F8",27.9,28.41,"30-F4",0.127118131329117,"Big Pathogen","BP","Big",0.015,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",28.155,"T","untreated nurse"
"R7BP",29,"H7",31.43,31.48,"30-H3",0.013666506114489,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",31.455,"T","untreated nurse"
"R7BP",30,"D9",32.85,32.01,"29-D9",0.007515346347413,"Big Pathogen","BP","Big",0.001,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",32.43,"T","untreated nurse"
"R7BP",31,"E10",27.05,27.53,"30-E6",0.228078842362017,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",27.29,"T","untreated nurse"
"R7BP",32,"F3",33.53,34.3,"29-F3",0.002734226574611,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",33.915,"T","untreated nurse"
"R7BP",33,"G6",34.69,35.13,"30-G2",0.001323168032929,"Big Pathogen","BP","Big",0.001,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.91,"T","untreated nurse"
"R7BP",34,"H5",28.65,29.04,"30-H1",0.079742987116777,"Big Pathogen","BP","Big",0.001,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",28.845,"T","untreated nurse"
"R7BP",35,"C3",27.62,27.8,"28-C11",0.171717675140408,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",27.71,"T","untreated nurse"
"R7BP",36,"A7",30.55,30.55,"30-A3",0.025192716530791,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",30.55,"T","untreated nurse"
"R7BP",37,"H9",34.98,35.33,"30-H5",0.001121263022407,"Big Pathogen","BP","Big",0.062,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.155,"T","untreated forager"
"R7BP",38,"B10",34.88,35.07,"29-B12",0.001394625173129,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.975,"T","untreated nurse"
"R7BP",38,"B4",34.48,35.48,"29-B12",0.001389907825157,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.98,"T","untreated nurse"
"R7BP",39,"F6",32.74,33.14,"30-F2",0.005009680165955,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",32.94,"T","untreated nurse"
"R7BP",40,"D11",33.35,34.19,"30-D7",0.002858939730083,"Big Pathogen","BP","Big",0.152,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",33.77,"T","untreated forager"
"R7BP",41,"F7",32.23,32.58,"30-F3",0.007191715522639,"Big Pathogen","BP","Big",0.049,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",32.405,"T","untreated forager"
"R7BP",42,"G8",28.35,28.45,"29-G8",0.11684765472619,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",28.4,"T","untreated nurse"
"R7BP",43,"A3",26.25,NA,"30-A2",0.256862082938287,"Big Pathogen","BP","Big",0,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",26.25,"T","treated nurse"
"R7BP",45,"H5",36.36,36.38,"29-H5",0.000513914652183,"Big Pathogen","BP","Big",0.059,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.37,"T","untreated forager"
"R7BP",46,"H1",33.98,34.51,"29-H1",0.00218400435482,"Big Pathogen","BP","Big",0.09,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.245,"T","untreated forager"
"R7BP",47,"C9",33.34,34.27,"30-C5",0.002792109845252,"Big Pathogen","BP","Big",0.001,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",33.805,"T","untreated nurse"
"R7BP",48,"B9",23.15,22.74,"29-B9",4.79361885587572,"Big Pathogen","BP","Big",0,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",22.945,"T","treated nurse"
"R7BP",49,"H2",23.505,NA,"29-C4",1.47746091225851,"Big Pathogen","BP","Big",0,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",23.505,"T","treated nurse"
"R7BP",50,"B6",28.03,28,"29-B6",0.151867379787249,"Big Pathogen","BP","Big",0.094,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",28.015,"T","untreated forager"
"R7BP",51,"H3",33.67,35.12,"28-H11",0.001873990996458,"Big Pathogen","BP","Big",0.264,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.395,"T","untreated forager"
"R7BP",52,"G3",36.59,35.76,"29-G3",0.000586884311262,"Big Pathogen","BP","Big",0.046,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.175,"T","untreated forager"
"R7BP",53,"A10",37.59,33.96,"29-A12",0.000810993736382,"Big Pathogen","BP","Big",0.004,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",35.775,"T","untreated nurse"
"R7BP",53,"A4",35.69,34.64,"29-A12",0.001226141240776,"Big Pathogen","BP","Big",0.004,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",35.165,"T","untreated nurse"
"R7BP",54,"F8",23.47,23.47,"29-F8",3.35290308180219,"Big Pathogen","BP","Big",0.001,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",23.47,"T","treated nurse"
"R7BP",55,"F11",28.58,28.42,"29-F11",0.109156600039484,"Big Pathogen","BP","Big",0.004,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",28.5,"T","untreated nurse"
"R7BP",56,"B3",33.47,34.01,"28-B11",0.002917494191014,"Big Pathogen","BP","Big",0.121,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",33.74,"T","untreated forager"
"R7BP",57,"A1",34.13,34.49,"29-A1",0.002089454892696,"Big Pathogen","BP","Big",0.002,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.31,"T","untreated nurse"
"R7BP",58,"C1",34.55,36.39,"28-C9",0.000906264566285,"Big Pathogen","BP","Big",0.257,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.47,"T","untreated forager"
"R7BP",59,"H8",31.8,31.67,"29-H8",0.01206314366369,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",31.735,"T","untreated nurse"
"R7BP",60,"A3",35.86,35.94,"28-A11",0.000677719528464,"Big Pathogen","BP","Big",0.398,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.9,"T","untreated forager"
"R7BP",61,"G10",34.95,36.24,"29-G10",0.000871080917723,"Big Pathogen","BP","Big",0.049,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.595,"T","untreated forager"
"R7BP",62,"G11",25.82,26.31,"30-G7",0.52194230600789,"Big Pathogen","BP","Big",0.007,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",26.065,"T","treated nurse"
"R7BP",63,"G9",30.64,30.79,"29-G9",0.024158752243929,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",30.715,"T","untreated nurse"
"R7BP",64,"B10",31.08,30.64,"29-B10",0.021887592777992,"Big Pathogen","BP","Big",0.027,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",30.86,"T","untreated forager"
"R7BP",65,"F3",33.65,34.53,"28-F11",0.002302952603773,"Big Pathogen","BP","Big",0.032,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",34.09,"T","untreated forager"
"R7BP",66,"C4",31.76,31.61,"28-C12",0.011699101260885,"Big Pathogen","BP","Big",0.001,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",31.685,"T","untreated nurse"
"R7BP",67,"B4",22.51,23.03,"28-B12",4.83843599074385,"Big Pathogen","BP","Big",0.001,185,"treated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",22.77,"T","treated nurse"
"R7BP",68,"D1",37,35.76,"28-D9",0.000489970575656,"Big Pathogen","BP","Big",0.264,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.38,"T","untreated forager"
"R7BP",69,"G4",32.8,33.13,"29-G4",0.005220949590316,"Big Pathogen","BP","Big",0.065,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",32.965,"T","untreated forager"
"R7BP",70,"B9",27.78,28.18,"30-B5",0.143077057520571,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",27.98,"T","untreated nurse"
"R7BP",72,"F5",33.03,32.78,"30-F1",0.005129588180712,"Big Pathogen","BP","Big",0.003,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",32.905,"T","untreated nurse"
"R7BP",73,"F5",37.11,38.88,"29-F5",0.000169972436528,"Big Pathogen","BP","Big",0.321,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",37.995,"F","untreated forager"
"R7BP",74,"A5",35.24,36.24,"30-A1",0.000755109614507,"Big Pathogen","BP","Big",0.502,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.74,"T","untreated forager"
"R7BP",76,"D7",30.04,29.9,"29-D7",0.040120930796612,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",29.97,"T","untreated nurse"
"R7BP",77,"E9",31.3,31.72,"30-E5",0.013167853920924,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",31.51,"T","untreated nurse"
"R7BP",78,"A2",NA,36.72,"28-A10",0.000389385701593,"Big Pathogen","BP","Big",0.146,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.72,"T","untreated forager"
"R7BP",79,"E6",36.2,36.45,"29-E6",0.000529904368711,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",36.325,"T","untreated nurse"
"R7BP",80,"E10",33.39,34.61,"29-E10",0.002580477044436,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34,"T","untreated nurse"
"R7BP",82,"B2",32.11,32.52,"29-B2",0.008127453623048,"Big Pathogen","BP","Big",0.143,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",32.315,"T","untreated forager"
"R7BP",83,"D1",33.35,33.45,"29-D1",0.003882576307187,"Big Pathogen","BP","Big",0.202,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",33.4,"T","untreated forager"
"R7BP",84,"C10",34.48,33.82,"29-C10",0.002329941409178,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.15,"T","untreated nurse"
"R7BP",85,"H3",34.28,35.21,"29-H3",0.001553829992223,"Big Pathogen","BP","Big",0.005,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.745,"T","untreated nurse"
"R7BP",86,"A9",30.58,30.15,"29-A9",0.03065981288124,"Big Pathogen","BP","Big",0.021,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",30.365,"T","untreated forager"
"R7BP",87,"B1",NA,39.17,"28-B9",7.43541134932666e-05,"Big Pathogen","BP","Big",0.242,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",39.17,"F","untreated forager"
"R7BP",88,"E2",NA,NA,"28-E10",1e-06,"Big Pathogen","BP","Big",0.063,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",NA,"T","untreated forager"
"R7BP",89,"E3",34.69,34.55,"28-E11",0.001609644611248,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",34.62,"T","untreated nurse"
"R7BP",90,"A4",32.48,33.37,"28-A12",0.005060722222331,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",32.925,"T","untreated nurse"
"R7BP",91,"H6",33.09,32.37,"30-H2",0.005773577502397,"Big Pathogen","BP","Big",0,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",32.73,"T","untreated nurse"
"R7BP",92,"H11",28.85,28.58,"29-H11",0.094291924546362,"Big Pathogen","BP","Big",0.005,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","nurse","pathogen.big",28.715,"T","untreated nurse"
"R7BP",93,"E5",37,35.68,"29-E5",0.000524519936548,"Big Pathogen","BP","Big",0.201,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.34,"T","untreated forager"
"R7BP",94,"B11",36.63,34.27,"29-B11",0.000961468366537,"Big Pathogen","BP","Big",0.129,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",35.45,"T","untreated forager"
"R7BP",95,"E6",31.6,31.57,"30-E2",0.012517064784127,"Big Pathogen","BP","Big",0.192,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",31.585,"T","untreated forager"
"R7BP",96,"A1",NA,36.51,"28-A9",0.000448760889317,"Big Pathogen","BP","Big",0.32,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",36.51,"T","untreated forager"
"R7BP",97,"H6",32.69,32.41,"29-H6",0.006925721124705,"Big Pathogen","BP","Big",0.028,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",32.55,"T","untreated forager"
"R7BP",98,"G2",32.77,33.4,"29-G2",0.004811333928891,"Big Pathogen","BP","Big",0.19,185,"untreated",TRUE,FALSE,14,"leamas","colony07BP","forager","pathogen.big",33.085,"T","untreated forager"
